month,agegroup,dose,n,first_dose,UF
2022-03-01,5,D3,3332,Other,RR
2022-03-01,6,D3,3633,Other,RR
2022-03-01,7,D3,3242,Other,RR
2022-03-01,8,D3,961,Other,RR
2022-03-01,9,D3,268,Other,RR
2022-03-01,10,D3,58,Other,RR
2022-03-01,11,D3,5,Other,RR
2022-04-01,2,D3,0,Other,RR
2022-04-01,3,D3,163,Other,RR
2022-04-01,4,D3,3129,Other,RR
2022-04-01,5,D3,2449,Other,RR
2022-04-01,6,D3,2271,Other,RR
2022-04-01,7,D3,1985,Other,RR
2022-04-01,8,D3,579,Other,RR
2022-04-01,9,D3,184,Other,RR
2022-04-01,10,D3,54,Other,RR
2022-04-01,11,D3,11,Other,RR
2022-05-01,2,D3,1,Other,RR
2022-05-01,3,D3,149,Other,RR
2022-05-01,4,D3,1837,Other,RR
2022-05-01,5,D3,1467,Other,RR
2022-05-01,6,D3,1370,Other,RR
2022-05-01,7,D3,1146,Other,RR
2022-05-01,8,D3,473,Other,RR
2022-05-01,9,D3,178,Other,RR
2022-05-01,10,D3,68,Other,RR
2022-05-01,11,D3,11,Other,RR
2022-06-01,2,D3,0,Other,RR
2022-06-01,3,D3,160,Other,RR
2022-06-01,4,D3,1431,Other,RR
2022-06-01,5,D3,1139,Other,RR
2022-06-01,6,D3,943,Other,RR
2022-06-01,7,D3,805,Other,RR
2022-06-01,8,D3,383,Other,RR
2022-06-01,9,D3,151,Other,RR
2022-06-01,10,D3,52,Other,RR
2022-06-01,11,D3,2,Other,RR
2022-07-01,2,D3,3,Other,RR
2022-07-01,3,D3,875,Other,RR
2022-07-01,4,D3,993,Other,RR
2022-07-01,5,D3,817,Other,RR
2022-07-01,6,D3,857,Other,RR
2022-07-01,7,D3,792,Other,RR
2022-07-01,8,D3,376,Other,RR
2022-07-01,9,D3,154,Other,RR
2022-07-01,10,D3,38,Other,RR
2022-07-01,11,D3,0,Other,RR
2021-02-01,2,D4,0,Janssen,RR
2021-02-01,3,D4,0,Janssen,RR
2021-02-01,4,D4,0,Janssen,RR
2021-02-01,5,D4,0,Janssen,RR
2021-02-01,6,D4,0,Janssen,RR
2021-02-01,7,D4,0,Janssen,RR
2021-02-01,8,D4,0,Janssen,RR
2021-02-01,9,D4,0,Janssen,RR
2021-02-01,10,D4,0,Janssen,RR
2021-02-01,11,D4,0,Janssen,RR
2021-03-01,2,D4,0,Janssen,RR
2021-03-01,3,D4,0,Janssen,RR
2021-03-01,4,D4,0,Janssen,RR
2021-03-01,5,D4,0,Janssen,RR
2021-03-01,6,D4,0,Janssen,RR
2021-03-01,7,D4,0,Janssen,RR
2021-03-01,8,D4,0,Janssen,RR
2021-03-01,9,D4,0,Janssen,RR
2021-03-01,10,D4,0,Janssen,RR
2021-03-01,11,D4,0,Janssen,RR
2021-04-01,2,D4,0,Janssen,RR
2021-04-01,3,D4,0,Janssen,RR
2021-04-01,4,D4,0,Janssen,RR
2021-04-01,5,D4,0,Janssen,RR
2021-04-01,6,D4,0,Janssen,RR
2021-04-01,7,D4,0,Janssen,RR
2021-04-01,8,D4,0,Janssen,RR
2021-04-01,9,D4,0,Janssen,RR
2021-04-01,10,D4,0,Janssen,RR
2021-04-01,11,D4,0,Janssen,RR
2021-05-01,2,D4,0,Janssen,RR
2021-05-01,3,D4,0,Janssen,RR
2021-05-01,4,D4,0,Janssen,RR
2021-05-01,5,D4,0,Janssen,RR
2021-05-01,6,D4,0,Janssen,RR
2021-05-01,7,D4,0,Janssen,RR
2021-05-01,8,D4,0,Janssen,RR
2021-05-01,9,D4,0,Janssen,RR
2021-05-01,10,D4,0,Janssen,RR
2021-05-01,11,D4,0,Janssen,RR
2021-06-01,2,D4,0,Janssen,RR
2021-06-01,3,D4,0,Janssen,RR
2021-06-01,4,D4,0,Janssen,RR
2021-06-01,5,D4,0,Janssen,RR
2021-06-01,6,D4,0,Janssen,RR
2021-06-01,7,D4,0,Janssen,RR
2021-06-01,8,D4,0,Janssen,RR
2021-06-01,9,D4,0,Janssen,RR
2021-06-01,10,D4,0,Janssen,RR
2021-06-01,11,D4,0,Janssen,RR
2021-07-01,2,D4,0,Janssen,RR
2021-07-01,3,D4,0,Janssen,RR
2021-07-01,4,D4,0,Janssen,RR
2021-07-01,5,D4,0,Janssen,RR
2021-07-01,6,D4,0,Janssen,RR
2021-07-01,7,D4,0,Janssen,RR
2021-07-01,8,D4,0,Janssen,RR
2021-07-01,9,D4,0,Janssen,RR
2021-07-01,10,D4,0,Janssen,RR
2021-07-01,11,D4,0,Janssen,RR
2021-08-01,2,D4,0,Janssen,RR
2021-08-01,3,D4,0,Janssen,RR
2021-08-01,4,D4,0,Janssen,RR
2021-08-01,5,D4,0,Janssen,RR
2021-08-01,6,D4,0,Janssen,RR
2021-08-01,7,D4,0,Janssen,RR
2021-08-01,8,D4,0,Janssen,RR
2021-08-01,9,D4,0,Janssen,RR
2021-08-01,10,D4,0,Janssen,RR
2021-08-01,11,D4,0,Janssen,RR
2021-09-01,2,D4,0,Janssen,RR
2021-09-01,3,D4,0,Janssen,RR
2021-09-01,4,D4,0,Janssen,RR
2021-09-01,5,D4,0,Janssen,RR
2021-09-01,6,D4,0,Janssen,RR
2021-09-01,7,D4,0,Janssen,RR
2021-09-01,8,D4,0,Janssen,RR
2021-09-01,9,D4,0,Janssen,RR
2021-09-01,10,D4,0,Janssen,RR
2021-09-01,11,D4,0,Janssen,RR
2021-10-01,2,D4,0,Janssen,RR
2021-10-01,3,D4,0,Janssen,RR
2021-10-01,4,D4,0,Janssen,RR
2021-10-01,5,D4,0,Janssen,RR
2021-10-01,6,D4,0,Janssen,RR
2021-10-01,7,D4,0,Janssen,RR
2021-10-01,8,D4,0,Janssen,RR
2021-10-01,9,D4,0,Janssen,RR
2021-10-01,10,D4,0,Janssen,RR
2021-10-01,11,D4,0,Janssen,RR
2021-11-01,2,D4,0,Janssen,RR
2021-11-01,3,D4,0,Janssen,RR
2021-11-01,4,D4,0,Janssen,RR
2021-11-01,5,D4,0,Janssen,RR
2021-11-01,6,D4,0,Janssen,RR
2021-11-01,7,D4,0,Janssen,RR
2021-11-01,8,D4,0,Janssen,RR
2021-11-01,9,D4,0,Janssen,RR
2021-11-01,10,D4,0,Janssen,RR
2021-11-01,11,D4,0,Janssen,RR
2021-12-01,2,D4,0,Janssen,RR
2021-12-01,3,D4,0,Janssen,RR
2021-12-01,4,D4,0,Janssen,RR
2021-12-01,5,D4,0,Janssen,RR
2021-12-01,6,D4,0,Janssen,RR
2021-12-01,7,D4,0,Janssen,RR
2021-12-01,8,D4,0,Janssen,RR
2021-12-01,9,D4,0,Janssen,RR
2021-12-01,10,D4,0,Janssen,RR
2021-12-01,11,D4,0,Janssen,RR
2022-01-01,2,D4,0,Janssen,RR
2022-01-01,3,D4,0,Janssen,RR
2022-01-01,4,D4,0,Janssen,RR
2022-01-01,5,D4,0,Janssen,RR
2022-01-01,6,D4,0,Janssen,RR
2022-01-01,7,D4,0,Janssen,RR
2022-01-01,8,D4,0,Janssen,RR
2022-01-01,9,D4,0,Janssen,RR
2022-01-01,10,D4,0,Janssen,RR
2022-01-01,11,D4,0,Janssen,RR
2022-02-01,2,D4,0,Janssen,RR
2022-02-01,3,D4,0,Janssen,RR
2022-02-01,4,D4,0,Janssen,RR
2022-02-01,5,D4,0,Janssen,RR
2022-02-01,6,D4,0,Janssen,RR
2022-02-01,7,D4,0,Janssen,RR
2022-02-01,8,D4,0,Janssen,RR
2022-02-01,9,D4,0,Janssen,RR
2022-02-01,10,D4,0,Janssen,RR
2022-02-01,11,D4,0,Janssen,RR
2022-03-01,2,D4,0,Janssen,RR
2022-03-01,3,D4,0,Janssen,RR
2022-03-01,4,D4,0,Janssen,RR
2022-03-01,5,D4,0,Janssen,RR
2022-03-01,6,D4,0,Janssen,RR
2022-03-01,7,D4,0,Janssen,RR
2022-03-01,8,D4,0,Janssen,RR
2022-03-01,9,D4,0,Janssen,RR
2022-03-01,10,D4,0,Janssen,RR
2022-03-01,11,D4,0,Janssen,RR
2022-04-01,2,D4,0,Janssen,RR
2022-04-01,3,D4,0,Janssen,RR
2022-04-01,4,D4,0,Janssen,RR
2022-04-01,5,D4,0,Janssen,RR
2022-04-01,6,D4,0,Janssen,RR
2022-04-01,7,D4,0,Janssen,RR
2022-04-01,8,D4,0,Janssen,RR
2022-04-01,9,D4,0,Janssen,RR
2022-04-01,10,D4,0,Janssen,RR
2022-04-01,11,D4,0,Janssen,RR
2022-05-01,2,D4,0,Janssen,RR
2022-05-01,3,D4,0,Janssen,RR
2022-05-01,4,D4,0,Janssen,RR
2022-05-01,5,D4,0,Janssen,RR
2022-05-01,6,D4,0,Janssen,RR
2022-05-01,7,D4,0,Janssen,RR
2022-05-01,8,D4,0,Janssen,RR
2022-05-01,9,D4,0,Janssen,RR
2022-05-01,10,D4,0,Janssen,RR
2022-05-01,11,D4,0,Janssen,RR
2022-06-01,2,D4,0,Janssen,RR
2022-06-01,3,D4,0,Janssen,RR
2022-06-01,4,D4,0,Janssen,RR
2022-06-01,5,D4,0,Janssen,RR
2022-06-01,6,D4,0,Janssen,RR
2022-06-01,7,D4,0,Janssen,RR
2022-06-01,8,D4,0,Janssen,RR
2022-06-01,9,D4,0,Janssen,RR
2022-06-01,10,D4,0,Janssen,RR
2022-06-01,11,D4,0,Janssen,RR
2022-07-01,2,D4,0,Janssen,RR
2022-07-01,3,D4,0,Janssen,RR
2022-07-01,4,D4,0,Janssen,RR
2022-07-01,5,D4,0,Janssen,RR
2022-07-01,6,D4,0,Janssen,RR
2022-07-01,7,D4,0,Janssen,RR
2022-07-01,8,D4,0,Janssen,RR
2022-07-01,9,D4,0,Janssen,RR
2022-07-01,10,D4,0,Janssen,RR
2022-07-01,11,D4,0,Janssen,RR
2021-02-01,2,D4,0,Other,RR
2021-02-01,3,D4,0,Other,RR
2021-02-01,4,D4,0,Other,RR
2021-02-01,5,D4,0,Other,RR
2021-02-01,6,D4,0,Other,RR
2021-02-01,7,D4,0,Other,RR
2021-02-01,8,D4,0,Other,RR
2021-02-01,9,D4,0,Other,RR
2021-02-01,10,D4,0,Other,RR
2021-02-01,11,D4,0,Other,RR
2021-03-01,2,D4,0,Other,RR
2021-03-01,3,D4,0,Other,RR
2021-03-01,4,D4,0,Other,RR
2021-03-01,5,D4,0,Other,RR
2021-03-01,6,D4,0,Other,RR
2021-03-01,7,D4,0,Other,RR
2021-03-01,8,D4,0,Other,RR
2021-03-01,9,D4,0,Other,RR
2021-03-01,10,D4,0,Other,RR
2021-03-01,11,D4,0,Other,RR
2021-04-01,2,D4,0,Other,RR
2021-04-01,3,D4,0,Other,RR
2021-04-01,4,D4,0,Other,RR
2021-04-01,5,D4,0,Other,RR
2021-04-01,6,D4,0,Other,RR
2021-04-01,7,D4,0,Other,RR
2021-04-01,8,D4,0,Other,RR
2021-04-01,9,D4,0,Other,RR
2021-04-01,10,D4,0,Other,RR
2021-04-01,11,D4,0,Other,RR
2021-05-01,2,D4,0,Other,RR
2021-05-01,3,D4,0,Other,RR
2021-05-01,4,D4,0,Other,RR
2021-05-01,5,D4,0,Other,RR
2021-05-01,6,D4,0,Other,RR
2021-05-01,7,D4,0,Other,RR
2021-05-01,8,D4,0,Other,RR
2021-05-01,9,D4,0,Other,RR
2021-05-01,10,D4,0,Other,RR
2021-05-01,11,D4,0,Other,RR
2021-06-01,2,D4,0,Other,RR
2021-06-01,3,D4,0,Other,RR
2021-06-01,4,D4,0,Other,RR
2021-06-01,5,D4,0,Other,RR
2021-06-01,6,D4,0,Other,RR
2021-06-01,7,D4,0,Other,RR
2021-06-01,8,D4,0,Other,RR
2021-06-01,9,D4,0,Other,RR
2021-06-01,10,D4,0,Other,RR
2021-06-01,11,D4,0,Other,RR
2021-07-01,2,D4,0,Other,RR
2021-07-01,3,D4,0,Other,RR
2021-07-01,4,D4,0,Other,RR
2021-07-01,5,D4,0,Other,RR
2021-07-01,6,D4,0,Other,RR
2021-07-01,7,D4,0,Other,RR
2021-07-01,8,D4,0,Other,RR
2021-07-01,9,D4,0,Other,RR
2021-07-01,10,D4,0,Other,RR
2021-07-01,11,D4,0,Other,RR
2021-08-01,2,D4,0,Other,RR
2021-08-01,3,D4,0,Other,RR
2021-08-01,4,D4,0,Other,RR
2021-08-01,5,D4,0,Other,RR
2021-08-01,6,D4,0,Other,RR
2021-08-01,7,D4,0,Other,RR
2021-08-01,8,D4,0,Other,RR
2021-08-01,9,D4,0,Other,RR
2021-08-01,10,D4,0,Other,RR
2021-08-01,11,D4,0,Other,RR
2021-09-01,2,D4,0,Other,RR
2021-09-01,3,D4,0,Other,RR
2021-09-01,4,D4,0,Other,RR
2021-09-01,5,D4,0,Other,RR
2021-09-01,6,D4,0,Other,RR
2021-09-01,7,D4,0,Other,RR
2021-09-01,8,D4,0,Other,RR
2021-09-01,9,D4,0,Other,RR
2021-09-01,10,D4,0,Other,RR
2021-09-01,11,D4,0,Other,RR
2021-10-01,2,D4,0,Other,RR
2021-10-01,3,D4,0,Other,RR
2021-10-01,4,D4,0,Other,RR
2021-10-01,5,D4,0,Other,RR
2021-10-01,6,D4,0,Other,RR
2021-10-01,7,D4,0,Other,RR
2021-10-01,8,D4,0,Other,RR
2021-10-01,9,D4,0,Other,RR
2021-10-01,10,D4,0,Other,RR
2021-10-01,11,D4,0,Other,RR
2021-11-01,2,D4,0,Other,RR
2021-11-01,3,D4,0,Other,RR
2021-11-01,4,D4,1,Other,RR
2021-11-01,5,D4,1,Other,RR
2021-11-01,6,D4,0,Other,RR
2021-11-01,7,D4,0,Other,RR
2021-11-01,8,D4,0,Other,RR
2021-11-01,9,D4,0,Other,RR
2021-11-01,10,D4,0,Other,RR
2021-11-01,11,D4,0,Other,RR
2021-12-01,2,D4,0,Other,RR
2021-12-01,3,D4,0,Other,RR
2021-12-01,4,D4,0,Other,RR
2021-12-01,5,D4,0,Other,RR
2021-12-01,6,D4,0,Other,RR
2021-12-01,7,D4,0,Other,RR
2021-12-01,8,D4,0,Other,RR
2021-12-01,9,D4,0,Other,RR
2021-12-01,10,D4,0,Other,RR
2021-12-01,11,D4,0,Other,RR
2022-01-01,2,D4,0,Other,RR
2022-01-01,3,D4,0,Other,RR
2022-01-01,4,D4,1,Other,RR
2022-01-01,5,D4,0,Other,RR
2022-01-01,6,D4,0,Other,RR
2022-01-01,7,D4,0,Other,RR
2022-01-01,8,D4,2,Other,RR
2022-01-01,9,D4,0,Other,RR
2022-01-01,10,D4,0,Other,RR
2022-01-01,11,D4,0,Other,RR
2022-02-01,2,D4,0,Other,RR
2022-02-01,3,D4,0,Other,RR
2022-02-01,4,D4,1,Other,RR
2022-02-01,5,D4,1,Other,RR
2022-02-01,6,D4,2,Other,RR
2022-02-01,7,D4,0,Other,RR
2022-02-01,8,D4,3,Other,RR
2022-02-01,9,D4,1,Other,RR
2022-02-01,10,D4,0,Other,RR
2022-02-01,11,D4,0,Other,RR
2022-03-01,2,D4,0,Other,RR
2022-03-01,3,D4,0,Other,RR
2022-03-01,4,D4,3,Other,RR
2022-03-01,5,D4,4,Other,RR
2022-03-01,6,D4,8,Other,RR
2022-03-01,7,D4,2,Other,RR
2022-03-01,8,D4,1,Other,RR
2022-03-01,9,D4,0,Other,RR
2022-03-01,10,D4,0,Other,RR
2022-03-01,11,D4,0,Other,RR
2022-04-01,2,D4,0,Other,RR
2022-04-01,3,D4,1,Other,RR
2022-04-01,4,D4,2,Other,RR
2022-04-01,5,D4,2,Other,RR
2022-04-01,6,D4,5,Other,RR
2022-04-01,7,D4,2,Other,RR
2022-04-01,8,D4,3,Other,RR
2022-04-01,9,D4,1,Other,RR
2022-04-01,10,D4,2,Other,RR
2022-04-01,11,D4,0,Other,RR
2022-05-01,2,D4,0,Other,RR
2022-05-01,3,D4,0,Other,RR
2022-05-01,4,D4,0,Other,RR
2022-05-01,5,D4,3,Other,RR
2022-05-01,6,D4,4,Other,RR
2022-05-01,7,D4,4,Other,RR
2022-05-01,8,D4,5,Other,RR
2022-05-01,9,D4,2,Other,RR
2022-05-01,10,D4,8,Other,RR
2022-05-01,11,D4,2,Other,RR
2022-06-01,2,D4,0,Other,RR
2022-06-01,3,D4,0,Other,RR
2022-06-01,4,D4,2,Other,RR
2022-06-01,5,D4,1,Other,RR
2022-06-01,6,D4,4,Other,RR
2022-06-01,7,D4,11,Other,RR
2022-06-01,8,D4,75,Other,RR
2022-06-01,9,D4,49,Other,RR
2022-06-01,10,D4,3,Other,RR
2022-06-01,11,D4,1,Other,RR
2022-07-01,2,D4,0,Other,RR
2022-07-01,3,D4,0,Other,RR
2022-07-01,4,D4,17,Other,RR
2022-07-01,5,D4,24,Other,RR
2022-07-01,6,D4,67,Other,RR
2022-07-01,7,D4,120,Other,RR
2022-07-01,8,D4,167,Other,RR
2022-07-01,9,D4,65,Other,RR
2022-07-01,10,D4,9,Other,RR
2022-07-01,11,D4,4,Other,RR
2021-02-01,2,D5,0,Janssen,RR
2021-02-01,3,D5,0,Janssen,RR
2021-02-01,4,D5,0,Janssen,RR
2021-02-01,5,D5,0,Janssen,RR
2021-02-01,6,D5,0,Janssen,RR
2021-02-01,7,D5,0,Janssen,RR
2021-02-01,8,D5,0,Janssen,RR
2021-02-01,9,D5,0,Janssen,RR
2021-02-01,10,D5,0,Janssen,RR
2021-02-01,11,D5,0,Janssen,RR
2021-03-01,2,D5,0,Janssen,RR
2021-03-01,3,D5,0,Janssen,RR
2021-03-01,4,D5,0,Janssen,RR
2021-03-01,5,D5,0,Janssen,RR
2021-03-01,6,D5,0,Janssen,RR
2021-03-01,7,D5,0,Janssen,RR
2021-03-01,8,D5,0,Janssen,RR
2021-03-01,9,D5,0,Janssen,RR
2021-03-01,10,D5,0,Janssen,RR
2021-03-01,11,D5,0,Janssen,RR
2021-04-01,2,D5,0,Janssen,RR
2021-04-01,3,D5,0,Janssen,RR
2021-04-01,4,D5,0,Janssen,RR
2021-04-01,5,D5,0,Janssen,RR
2021-04-01,6,D5,0,Janssen,RR
2021-04-01,7,D5,0,Janssen,RR
2021-04-01,8,D5,0,Janssen,RR
2021-04-01,9,D5,0,Janssen,RR
2021-04-01,10,D5,0,Janssen,RR
2021-04-01,11,D5,0,Janssen,RR
2021-05-01,2,D5,0,Janssen,RR
2021-05-01,3,D5,0,Janssen,RR
2021-05-01,4,D5,0,Janssen,RR
2021-05-01,5,D5,0,Janssen,RR
2021-05-01,6,D5,0,Janssen,RR
2021-05-01,7,D5,0,Janssen,RR
2021-05-01,8,D5,0,Janssen,RR
2021-05-01,9,D5,0,Janssen,RR
2021-05-01,10,D5,0,Janssen,RR
2021-05-01,11,D5,0,Janssen,RR
2021-06-01,2,D5,0,Janssen,RR
2021-06-01,3,D5,0,Janssen,RR
2021-06-01,4,D5,0,Janssen,RR
2021-06-01,5,D5,0,Janssen,RR
2021-06-01,6,D5,0,Janssen,RR
2021-06-01,7,D5,0,Janssen,RR
2021-06-01,8,D5,0,Janssen,RR
2021-06-01,9,D5,0,Janssen,RR
2021-06-01,10,D5,0,Janssen,RR
2021-06-01,11,D5,0,Janssen,RR
2021-07-01,2,D5,0,Janssen,RR
2021-07-01,3,D5,0,Janssen,RR
2021-07-01,4,D5,0,Janssen,RR
2021-07-01,5,D5,0,Janssen,RR
2021-07-01,6,D5,0,Janssen,RR
2021-07-01,7,D5,0,Janssen,RR
2021-07-01,8,D5,0,Janssen,RR
2021-07-01,9,D5,0,Janssen,RR
2021-07-01,10,D5,0,Janssen,RR
2021-07-01,11,D5,0,Janssen,RR
2021-08-01,2,D5,0,Janssen,RR
2021-08-01,3,D5,0,Janssen,RR
2021-08-01,4,D5,0,Janssen,RR
2021-08-01,5,D5,0,Janssen,RR
2021-08-01,6,D5,0,Janssen,RR
2021-08-01,7,D5,0,Janssen,RR
2021-08-01,8,D5,0,Janssen,RR
2021-08-01,9,D5,0,Janssen,RR
2021-08-01,10,D5,0,Janssen,RR
2021-08-01,11,D5,0,Janssen,RR
2021-09-01,2,D5,0,Janssen,RR
2021-09-01,3,D5,0,Janssen,RR
2021-09-01,4,D5,0,Janssen,RR
2021-09-01,5,D5,0,Janssen,RR
2021-09-01,6,D5,0,Janssen,RR
2021-09-01,7,D5,0,Janssen,RR
2021-09-01,8,D5,0,Janssen,RR
2021-09-01,9,D5,0,Janssen,RR
2021-09-01,10,D5,0,Janssen,RR
2021-09-01,11,D5,0,Janssen,RR
2021-10-01,2,D5,0,Janssen,RR
2021-10-01,3,D5,0,Janssen,RR
2021-10-01,4,D5,0,Janssen,RR
2021-10-01,5,D5,0,Janssen,RR
2021-10-01,6,D5,0,Janssen,RR
2021-10-01,7,D5,0,Janssen,RR
2021-10-01,8,D5,0,Janssen,RR
2021-10-01,9,D5,0,Janssen,RR
2021-10-01,10,D5,0,Janssen,RR
2021-10-01,11,D5,0,Janssen,RR
2021-11-01,2,D5,0,Janssen,RR
2021-11-01,3,D5,0,Janssen,RR
2021-11-01,4,D5,0,Janssen,RR
2021-11-01,5,D5,0,Janssen,RR
2021-11-01,6,D5,0,Janssen,RR
2021-11-01,7,D5,0,Janssen,RR
2021-11-01,8,D5,0,Janssen,RR
2021-11-01,9,D5,0,Janssen,RR
2021-11-01,10,D5,0,Janssen,RR
2021-11-01,11,D5,0,Janssen,RR
2021-12-01,2,D5,0,Janssen,RR
2021-12-01,3,D5,0,Janssen,RR
2021-12-01,4,D5,0,Janssen,RR
2021-12-01,5,D5,0,Janssen,RR
2021-12-01,6,D5,0,Janssen,RR
2021-12-01,7,D5,0,Janssen,RR
2021-12-01,8,D5,0,Janssen,RR
2021-12-01,9,D5,0,Janssen,RR
2021-12-01,10,D5,0,Janssen,RR
2021-12-01,11,D5,0,Janssen,RR
2022-01-01,2,D5,0,Janssen,RR
2022-01-01,3,D5,0,Janssen,RR
2022-01-01,4,D5,0,Janssen,RR
2022-01-01,5,D5,0,Janssen,RR
2022-01-01,6,D5,0,Janssen,RR
2022-01-01,7,D5,0,Janssen,RR
2022-01-01,8,D5,0,Janssen,RR
2022-01-01,9,D5,0,Janssen,RR
2022-01-01,10,D5,0,Janssen,RR
2022-01-01,11,D5,0,Janssen,RR
2022-02-01,2,D5,0,Janssen,RR
2022-02-01,3,D5,0,Janssen,RR
2022-02-01,4,D5,0,Janssen,RR
2022-02-01,5,D5,0,Janssen,RR
2022-02-01,6,D5,0,Janssen,RR
2022-02-01,7,D5,0,Janssen,RR
2022-02-01,8,D5,0,Janssen,RR
2022-02-01,9,D5,0,Janssen,RR
2022-02-01,10,D5,0,Janssen,RR
2022-02-01,11,D5,0,Janssen,RR
2022-03-01,2,D5,0,Janssen,RR
2022-03-01,3,D5,0,Janssen,RR
2022-03-01,4,D5,0,Janssen,RR
2022-03-01,5,D5,0,Janssen,RR
2022-03-01,6,D5,0,Janssen,RR
2022-03-01,7,D5,0,Janssen,RR
2022-03-01,8,D5,0,Janssen,RR
2022-03-01,9,D5,0,Janssen,RR
2022-03-01,10,D5,0,Janssen,RR
2022-03-01,11,D5,0,Janssen,RR
2022-04-01,2,D5,0,Janssen,RR
2022-04-01,3,D5,0,Janssen,RR
2022-04-01,4,D5,0,Janssen,RR
2022-04-01,5,D5,0,Janssen,RR
2022-04-01,6,D5,0,Janssen,RR
2022-04-01,7,D5,0,Janssen,RR
2022-04-01,8,D5,0,Janssen,RR
2022-04-01,9,D5,0,Janssen,RR
2022-04-01,10,D5,0,Janssen,RR
2022-04-01,11,D5,0,Janssen,RR
2022-05-01,2,D5,0,Janssen,RR
2022-05-01,3,D5,0,Janssen,RR
2022-05-01,4,D5,0,Janssen,RR
2022-05-01,5,D5,0,Janssen,RR
2022-05-01,6,D5,0,Janssen,RR
2022-05-01,7,D5,0,Janssen,RR
2022-05-01,8,D5,0,Janssen,RR
2022-05-01,9,D5,0,Janssen,RR
2022-05-01,10,D5,0,Janssen,RR
2022-05-01,11,D5,0,Janssen,RR
2022-06-01,2,D5,0,Janssen,RR
2022-06-01,3,D5,0,Janssen,RR
2022-06-01,4,D5,0,Janssen,RR
2022-06-01,5,D5,0,Janssen,RR
2022-06-01,6,D5,0,Janssen,RR
2022-06-01,7,D5,0,Janssen,RR
2022-06-01,8,D5,0,Janssen,RR
2022-06-01,9,D5,0,Janssen,RR
2022-06-01,10,D5,0,Janssen,RR
2022-06-01,11,D5,0,Janssen,RR
2022-07-01,2,D5,0,Janssen,RR
2022-07-01,3,D5,0,Janssen,RR
2022-07-01,4,D5,0,Janssen,RR
2022-07-01,5,D5,0,Janssen,RR
2022-07-01,6,D5,0,Janssen,RR
2022-07-01,7,D5,0,Janssen,RR
2022-07-01,8,D5,0,Janssen,RR
2022-07-01,9,D5,0,Janssen,RR
2022-07-01,10,D5,0,Janssen,RR
2022-07-01,11,D5,0,Janssen,RR
2021-02-01,2,D5,0,Other,RR
2021-02-01,3,D5,0,Other,RR
2021-02-01,4,D5,0,Other,RR
2021-02-01,5,D5,0,Other,RR
2021-02-01,6,D5,0,Other,RR
2021-02-01,7,D5,0,Other,RR
2021-02-01,8,D5,0,Other,RR
2021-02-01,9,D5,0,Other,RR
2021-02-01,10,D5,0,Other,RR
2021-02-01,11,D5,0,Other,RR
2021-03-01,2,D5,0,Other,RR
2021-03-01,3,D5,0,Other,RR
2021-03-01,4,D5,0,Other,RR
2021-03-01,5,D5,0,Other,RR
2021-03-01,6,D5,0,Other,RR
2021-03-01,7,D5,0,Other,RR
2021-03-01,8,D5,0,Other,RR
2021-03-01,9,D5,0,Other,RR
2021-03-01,10,D5,0,Other,RR
2021-03-01,11,D5,0,Other,RR
2021-04-01,2,D5,0,Other,RR
2021-04-01,3,D5,0,Other,RR
2021-04-01,4,D5,0,Other,RR
2021-04-01,5,D5,0,Other,RR
2021-04-01,6,D5,0,Other,RR
2021-04-01,7,D5,0,Other,RR
2021-04-01,8,D5,0,Other,RR
2021-04-01,9,D5,0,Other,RR
2021-04-01,10,D5,0,Other,RR
2021-04-01,11,D5,0,Other,RR
2021-05-01,2,D5,0,Other,RR
2021-05-01,3,D5,0,Other,RR
2021-05-01,4,D5,0,Other,RR
2021-05-01,5,D5,0,Other,RR
2021-05-01,6,D5,0,Other,RR
2021-05-01,7,D5,0,Other,RR
2021-05-01,8,D5,0,Other,RR
2021-05-01,9,D5,0,Other,RR
2021-05-01,10,D5,0,Other,RR
2021-05-01,11,D5,0,Other,RR
2021-06-01,2,D5,0,Other,RR
2021-06-01,3,D5,0,Other,RR
2021-06-01,4,D5,0,Other,RR
2021-06-01,5,D5,0,Other,RR
2021-06-01,6,D5,0,Other,RR
2021-06-01,7,D5,0,Other,RR
2021-06-01,8,D5,0,Other,RR
2021-06-01,9,D5,0,Other,RR
2021-06-01,10,D5,0,Other,RR
2021-06-01,11,D5,0,Other,RR
2021-07-01,2,D5,0,Other,RR
2021-07-01,3,D5,0,Other,RR
2021-07-01,4,D5,0,Other,RR
2021-07-01,5,D5,0,Other,RR
2021-07-01,6,D5,0,Other,RR
2021-07-01,7,D5,0,Other,RR
2021-07-01,8,D5,0,Other,RR
2021-07-01,9,D5,0,Other,RR
2021-07-01,10,D5,0,Other,RR
2021-07-01,11,D5,0,Other,RR
2021-08-01,2,D5,0,Other,RR
2021-08-01,3,D5,0,Other,RR
2021-08-01,4,D5,0,Other,RR
2021-08-01,5,D5,0,Other,RR
2021-08-01,6,D5,0,Other,RR
2021-08-01,7,D5,0,Other,RR
2021-08-01,8,D5,0,Other,RR
2021-08-01,9,D5,0,Other,RR
2021-08-01,10,D5,0,Other,RR
2021-08-01,11,D5,0,Other,RR
2021-09-01,2,D5,0,Other,RR
2021-09-01,3,D5,0,Other,RR
2021-09-01,4,D5,0,Other,RR
2021-09-01,5,D5,0,Other,RR
2021-09-01,6,D5,0,Other,RR
