week,agegroup,dose,n,UF
2021-04-17,3,D2,0,AC
2021-04-17,4,D2,482,AC
2021-04-17,5,D2,462,AC
2021-04-17,6,D2,360,AC
2021-04-17,7,D2,210,AC
2021-04-17,8,D2,521,AC
2021-04-17,9,D2,2507,AC
2021-04-17,10,D2,230,AC
2021-04-17,11,D2,43,AC
2021-04-17,2,D1,0,AC
2021-04-17,3,D1,3,AC
2021-04-17,4,D1,197,AC
2021-04-17,5,D1,296,AC
2021-04-17,6,D1,375,AC
2021-04-17,7,D1,439,AC
2021-04-17,8,D1,3624,AC
2021-04-17,9,D1,-2104,AC
2021-04-17,10,D1,-124,AC
2021-04-17,11,D1,-18,AC
2021-04-24,2,Dcum,0,AC
2021-04-24,3,Dcum,0,AC
2021-04-24,4,Dcum,1,AC
2021-04-24,5,Dcum,0,AC
2021-04-24,6,Dcum,1,AC
2021-04-24,7,Dcum,1,AC
2021-04-24,8,Dcum,0,AC
2021-04-24,9,Dcum,0,AC
2021-04-24,10,Dcum,12,AC
2021-04-24,11,Dcum,4,AC
2021-04-24,2,D2cum,0,AC
2021-04-24,3,D2cum,7,AC
2021-04-24,4,D2cum,4322,AC
2021-04-24,5,D2cum,4977,AC
2021-04-24,6,D2cum,4178,AC
2021-04-24,7,D2cum,2413,AC
2021-04-24,8,D2cum,2547,AC
2021-04-24,9,D2cum,7014,AC
2021-04-24,10,D2cum,2522,AC
2021-04-24,11,D2cum,1167,AC
2021-04-24,2,D1cum,15,AC
2021-04-24,3,D1cum,44,AC
2021-04-24,4,D1cum,4996,AC
2021-04-24,5,D1cum,5539,AC
2021-04-24,6,D1cum,6026,AC
2021-04-24,7,D1cum,3793,AC
2021-04-24,8,D1cum,32321,AC
2021-04-24,9,D1cum,13276,AC
2021-04-24,10,D1cum,4635,AC
2021-04-24,11,D1cum,438,AC
2021-04-24,2,D,0,AC
2021-04-24,3,D,0,AC
2021-04-24,4,D,0,AC
2021-04-24,5,D,0,AC
2021-04-24,6,D,0,AC
2021-04-24,7,D,0,AC
2021-04-24,8,D,0,AC
2021-04-24,9,D,0,AC
2021-04-24,10,D,0,AC
2021-04-24,11,D,0,AC
2021-04-24,2,D2,0,AC
2021-04-24,3,D2,1,AC
2021-04-24,4,D2,343,AC
2021-04-24,5,D2,363,AC
2021-04-24,6,D2,354,AC
2021-04-24,7,D2,207,AC
2021-04-24,8,D2,1133,AC
2021-04-24,9,D2,873,AC
2021-04-24,10,D2,118,AC
2021-04-24,11,D2,29,AC
2021-04-24,2,D1,0,AC
2021-04-24,3,D1,5,AC
2021-04-24,4,D1,424,AC
2021-04-24,5,D1,360,AC
2021-04-24,6,D1,154,AC
2021-04-24,7,D1,260,AC
2021-04-24,8,D1,753,AC
2021-04-24,9,D1,-596,AC
2021-04-24,10,D1,-50,AC
2021-04-24,11,D1,-9,AC
2021-05-01,2,Dcum,0,AC
2021-05-01,3,Dcum,0,AC
2021-05-01,4,Dcum,1,AC
2021-05-01,5,Dcum,0,AC
2021-05-01,6,Dcum,1,AC
2021-05-01,7,Dcum,1,AC
2021-05-01,8,Dcum,0,AC
2021-05-01,9,Dcum,0,AC
2021-05-01,10,Dcum,12,AC
2021-05-01,11,Dcum,4,AC
2021-05-01,2,D2cum,0,AC
2021-05-01,3,D2cum,9,AC
2021-05-01,4,D2cum,4894,AC
2021-05-01,5,D2cum,5643,AC
2021-05-01,6,D2cum,4923,AC
2021-05-01,7,D2cum,2826,AC
2021-05-01,8,D2cum,10214,AC
2021-05-01,9,D2cum,7668,AC
2021-05-01,10,D2cum,2678,AC
2021-05-01,11,D2cum,1195,AC
2021-05-01,2,D1cum,15,AC
2021-05-01,3,D1cum,43,AC
2021-05-01,4,D1cum,5154,AC
2021-05-01,5,D1cum,5835,AC
2021-05-01,6,D1cum,5760,AC
2021-05-01,7,D1cum,3747,AC
2021-05-01,8,D1cum,25612,AC
2021-05-01,9,D1cum,12827,AC
2021-05-01,10,D1cum,4541,AC
2021-05-01,11,D1cum,425,AC
2021-05-01,2,D,0,AC
2021-05-01,3,D,0,AC
2021-05-01,4,D,0,AC
2021-05-01,5,D,0,AC
2021-05-01,6,D,0,AC
2021-05-01,7,D,0,AC
2021-05-01,8,D,0,AC
2021-05-01,9,D,0,AC
2021-05-01,10,D,0,AC
2021-05-01,11,D,0,AC
2021-05-01,2,D2,0,AC
2021-05-01,3,D2,2,AC
2021-05-01,4,D2,572,AC
2021-05-01,5,D2,666,AC
2021-05-01,6,D2,745,AC
2021-05-01,7,D2,413,AC
2021-05-01,8,D2,7667,AC
2021-05-01,9,D2,654,AC
2021-05-01,10,D2,156,AC
2021-05-01,11,D2,28,AC
2021-05-01,2,D1,0,AC
2021-05-01,3,D1,-1,AC
2021-05-01,4,D1,158,AC
2021-05-01,5,D1,296,AC
2021-05-01,6,D1,-266,AC
2021-05-01,7,D1,-46,AC
2021-05-01,8,D1,-6709,AC
2021-05-01,9,D1,-449,AC
2021-05-01,10,D1,-94,AC
2021-05-01,11,D1,-13,AC
2021-05-08,2,Dcum,0,AC
2021-05-08,3,Dcum,0,AC
2021-05-08,4,Dcum,1,AC
2021-05-08,5,Dcum,0,AC
2021-05-08,6,Dcum,1,AC
2021-05-08,7,Dcum,1,AC
2021-05-08,8,Dcum,0,AC
2021-05-08,9,Dcum,0,AC
2021-05-08,10,Dcum,12,AC
2021-05-08,11,Dcum,4,AC
2021-05-08,2,D2cum,0,AC
2021-05-08,3,D2cum,10,AC
2021-05-08,4,D2cum,5848,AC
2021-05-08,5,D2cum,6935,AC
2021-05-08,6,D2cum,6747,AC
2021-05-08,7,D2cum,3785,AC
2021-05-08,8,D2cum,12804,AC
2021-05-08,9,D2cum,8044,AC
2021-05-08,10,D2cum,2759,AC
2021-05-08,11,D2cum,1219,AC
2021-05-08,2,D1cum,16,AC
2021-05-08,3,D1cum,49,AC
2021-05-08,4,D1cum,5211,AC
2021-05-08,5,D1cum,5496,AC
2021-05-08,6,D1cum,4698,AC
2021-05-08,7,D1cum,9303,AC
2021-05-08,8,D1cum,24436,AC
2021-05-08,9,D1cum,12647,AC
2021-05-08,10,D1cum,4512,AC
2021-05-08,11,D1cum,412,AC
2021-05-08,2,D,0,AC
2021-05-08,3,D,0,AC
2021-05-08,4,D,0,AC
2021-05-08,5,D,0,AC
2021-05-08,6,D,0,AC
2021-05-08,7,D,0,AC
2021-05-08,8,D,0,AC
2021-05-08,9,D,0,AC
2021-05-08,10,D,0,AC
2021-05-08,11,D,0,AC
2021-05-08,2,D2,0,AC
2021-05-08,3,D2,1,AC
2021-05-08,4,D2,954,AC
2021-05-08,5,D2,1292,AC
2021-05-08,6,D2,1824,AC
2021-05-08,7,D2,959,AC
2021-05-08,8,D2,2590,AC
2021-05-08,9,D2,376,AC
2021-05-08,10,D2,81,AC
2021-05-08,11,D2,24,AC
2021-05-08,2,D1,1,AC
2021-05-08,3,D1,6,AC
2021-05-08,4,D1,57,AC
2021-05-08,5,D1,-339,AC
2021-05-08,6,D1,-1062,AC
2021-05-08,7,D1,5556,AC
2021-05-08,8,D1,-1176,AC
2021-05-08,9,D1,-180,AC
2021-05-08,10,D1,-29,AC
2021-05-08,11,D1,-13,AC
2021-05-15,2,Dcum,0,AC
2021-05-15,3,Dcum,0,AC
2021-05-15,4,Dcum,1,AC
2021-05-15,5,Dcum,0,AC
2021-05-15,6,Dcum,1,AC
2021-05-15,7,Dcum,1,AC
2021-05-15,8,Dcum,0,AC
2021-05-15,9,Dcum,0,AC
2021-05-15,10,Dcum,12,AC
2021-05-15,11,Dcum,4,AC
2021-05-15,2,D2cum,0,AC
2021-05-15,3,D2cum,12,AC
2021-05-15,4,D2cum,6630,AC
2021-05-15,5,D2cum,7806,AC
2021-05-15,6,D2cum,7471,AC
2021-05-15,7,D2cum,4378,AC
2021-05-15,8,D2cum,14762,AC
2021-05-15,9,D2cum,8357,AC
2021-05-15,10,D2cum,2857,AC
2021-05-15,11,D2cum,1242,AC
2021-05-15,2,D1cum,16,AC
2021-05-15,3,D1cum,60,AC
2021-05-15,4,D1cum,5671,AC
2021-05-15,5,D1cum,7005,AC
2021-05-15,6,D1cum,9766,AC
2021-05-15,7,D1cum,14489,AC
2021-05-15,8,D1cum,23410,AC
2021-05-15,9,D1cum,12503,AC
2021-05-15,10,D1cum,4466,AC
2021-05-15,11,D1cum,400,AC
2021-05-15,2,D,0,AC
2021-05-15,3,D,0,AC
2021-05-15,4,D,0,AC
2021-05-15,5,D,0,AC
2021-05-15,6,D,0,AC
2021-05-15,7,D,0,AC
2021-05-15,8,D,0,AC
2021-05-15,9,D,0,AC
2021-05-15,10,D,0,AC
2021-05-15,11,D,0,AC
2021-05-15,2,D2,0,AC
2021-05-15,3,D2,2,AC
2021-05-15,4,D2,782,AC
2021-05-15,5,D2,871,AC
2021-05-15,6,D2,724,AC
2021-05-15,7,D2,593,AC
2021-05-15,8,D2,1958,AC
2021-05-15,9,D2,313,AC
2021-05-15,10,D2,98,AC
2021-05-15,11,D2,23,AC
2021-05-15,2,D1,0,AC
2021-05-15,3,D1,11,AC
2021-05-15,4,D1,460,AC
2021-05-15,5,D1,1509,AC
2021-05-15,6,D1,5068,AC
2021-05-15,7,D1,5186,AC
2021-05-15,8,D1,-1026,AC
2021-05-15,9,D1,-144,AC
2021-05-15,10,D1,-46,AC
2021-05-15,11,D1,-12,AC
2021-05-22,2,Dcum,0,AC
2021-05-22,3,Dcum,0,AC
2021-05-22,4,Dcum,1,AC
2021-05-22,5,Dcum,0,AC
2021-05-22,6,Dcum,1,AC
2021-05-22,7,Dcum,1,AC
2021-05-22,8,Dcum,0,AC
2021-05-22,9,Dcum,0,AC
2021-05-22,10,Dcum,12,AC
2021-05-22,11,Dcum,4,AC
2021-05-22,2,D2cum,0,AC
2021-05-22,3,D2cum,13,AC
2021-05-22,4,D2cum,7188,AC
2021-05-22,5,D2cum,8359,AC
2021-05-22,6,D2cum,7932,AC
2021-05-22,7,D2cum,4705,AC
2021-05-22,8,D2cum,15490,AC
2021-05-22,9,D2cum,8606,AC
2021-05-22,10,D2cum,2949,AC
2021-05-22,11,D2cum,1256,AC
2021-05-22,2,D1cum,16,AC
2021-05-22,3,D1cum,74,AC
2021-05-22,4,D1cum,7391,AC
2021-05-22,5,D1cum,9818,AC
2021-05-22,6,D1cum,13356,AC
2021-05-22,7,D1cum,17278,AC
2021-05-22,8,D1cum,23289,AC
2021-05-22,9,D1cum,12373,AC
2021-05-22,10,D1cum,4413,AC
2021-05-22,11,D1cum,397,AC
2021-05-22,2,D,0,AC
2021-05-22,3,D,0,AC
2021-05-22,4,D,0,AC
2021-05-22,5,D,0,AC
2021-05-22,6,D,0,AC
2021-05-22,7,D,0,AC
2021-05-22,8,D,0,AC
2021-05-22,9,D,0,AC
2021-05-22,10,D,0,AC
2021-05-22,11,D,0,AC
2021-05-22,2,D2,0,AC
2021-05-22,3,D2,1,AC
2021-05-22,4,D2,558,AC
2021-05-22,5,D2,553,AC
2021-05-22,6,D2,461,AC
2021-05-22,7,D2,327,AC
2021-05-22,8,D2,728,AC
2021-05-22,9,D2,249,AC
2021-05-22,10,D2,92,AC
2021-05-22,11,D2,14,AC
2021-05-22,2,D1,0,AC
2021-05-22,3,D1,14,AC
2021-05-22,4,D1,1720,AC
2021-05-22,5,D1,2813,AC
2021-05-22,6,D1,3590,AC
2021-05-22,7,D1,2789,AC
2021-05-22,8,D1,-121,AC
2021-05-22,9,D1,-130,AC
2021-05-22,10,D1,-53,AC
2021-05-22,11,D1,-3,AC
2021-05-29,2,Dcum,0,AC
2021-05-29,3,Dcum,0,AC
2021-05-29,4,Dcum,1,AC
2021-05-29,5,Dcum,0,AC
2021-05-29,6,Dcum,2,AC
2021-05-29,7,Dcum,1,AC
2021-05-29,8,Dcum,0,AC
2021-05-29,9,Dcum,0,AC
2021-05-29,10,Dcum,12,AC
2021-05-29,11,Dcum,4,AC
2021-05-29,2,D2cum,0,AC
2021-05-29,3,D2cum,15,AC
2021-05-29,4,D2cum,7524,AC
2021-05-29,5,D2cum,8768,AC
2021-05-29,6,D2cum,8272,AC
2021-05-29,7,D2cum,4968,AC
2021-05-29,8,D2cum,15831,AC
2021-05-29,9,D2cum,11410,AC
2021-05-29,10,D2cum,4409,AC
2021-05-29,11,D2cum,1286,AC
2021-05-29,2,D1cum,16,AC
2021-05-29,3,D1cum,75,AC
2021-05-29,4,D1cum,8508,AC
2021-05-29,5,D1cum,11491,AC
2021-05-29,6,D1cum,15470,AC
2021-05-29,7,D1cum,19050,AC
2021-05-29,8,D1cum,23345,AC
2021-05-29,9,D1cum,9672,AC
2021-05-29,10,D1cum,2994,AC
2021-05-29,11,D1cum,372,AC
2021-05-29,2,D,0,AC
2021-05-29,3,D,0,AC
2021-05-29,4,D,0,AC
2021-05-29,5,D,0,AC
2021-05-29,6,D,1,AC
2021-05-29,7,D,0,AC
2021-05-29,8,D,0,AC
2021-05-29,9,D,0,AC
2021-05-29,10,D,0,AC
2021-05-29,11,D,0,AC
2021-05-29,2,D2,0,AC
2021-05-29,3,D2,2,AC
2021-05-29,4,D2,336,AC
2021-05-29,5,D2,409,AC
2021-05-29,6,D2,340,AC
2021-05-29,7,D2,263,AC
2021-05-29,8,D2,341,AC
2021-05-29,9,D2,2804,AC
2021-05-29,10,D2,1460,AC
2021-05-29,11,D2,30,AC
2021-05-29,2,D1,0,AC
2021-05-29,3,D1,1,AC
2021-05-29,4,D1,1117,AC
2021-05-29,5,D1,1673,AC
2021-05-29,6,D1,2114,AC
2021-05-29,7,D1,1772,AC
2021-05-29,8,D1,56,AC
2021-05-29,9,D1,-2701,AC
2021-05-29,10,D1,-1419,AC
2021-05-29,11,D1,-25,AC
2021-06-05,2,Dcum,0,AC
2021-06-05,3,Dcum,0,AC
2021-06-05,4,Dcum,1,AC
2021-06-05,5,Dcum,0,AC
2021-06-05,6,Dcum,2,AC
2021-06-05,7,Dcum,1,AC
2021-06-05,8,Dcum,0,AC
2021-06-05,9,Dcum,0,AC
2021-06-05,10,Dcum,12,AC
2021-06-05,11,Dcum,4,AC
2021-06-05,2,D2cum,0,AC
2021-06-05,3,D2cum,17,AC
2021-06-05,4,D2cum,7790,AC
2021-06-05,5,D2cum,9115,AC
2021-06-05,6,D2cum,8759,AC
2021-06-05,7,D2cum,5286,AC
2021-06-05,8,D2cum,16188,AC
2021-06-05,9,D2cum,14732,AC
2021-06-05,10,D2cum,5675,AC
2021-06-05,11,D2cum,1345,AC
2021-06-05,2,D1cum,16,AC
2021-06-05,3,D1cum,76,AC
2021-06-05,4,D1cum,9828,AC
2021-06-05,5,D1cum,13933,AC
2021-06-05,6,D1cum,18090,AC
2021-06-05,7,D1cum,21794,AC
2021-06-05,8,D1cum,23360,AC
2021-06-05,9,D1cum,6440,AC
2021-06-05,10,D1cum,1770,AC
2021-06-05,11,D1cum,320,AC
2021-06-05,2,D,0,AC
2021-06-05,3,D,0,AC
2021-06-05,4,D,0,AC
2021-06-05,5,D,0,AC
2021-06-05,6,D,0,AC
2021-06-05,7,D,0,AC
2021-06-05,8,D,0,AC
2021-06-05,9,D,0,AC
2021-06-05,10,D,0,AC
2021-06-05,11,D,0,AC
2021-06-05,2,D2,0,AC
2021-06-05,3,D2,2,AC
2021-06-05,4,D2,266,AC
2021-06-05,5,D2,347,AC
2021-06-05,6,D2,487,AC
2021-06-05,7,D2,318,AC
2021-06-05,8,D2,357,AC
2021-06-05,9,D2,3322,AC
2021-06-05,10,D2,1266,AC
2021-06-05,11,D2,59,AC
2021-06-05,2,D1,0,AC
2021-06-05,3,D1,1,AC
2021-06-05,4,D1,1320,AC
2021-06-05,5,D1,2442,AC
2021-06-05,6,D1,2620,AC
2021-06-05,7,D1,2744,AC
2021-06-05,8,D1,15,AC
2021-06-05,9,D1,-3232,AC
2021-06-05,10,D1,-1224,AC
2021-06-05,11,D1,-52,AC
2021-06-12,2,Dcum,0,AC
2021-06-12,3,Dcum,0,AC
2021-06-12,4,Dcum,4,AC
2021-06-12,5,Dcum,5,AC
2021-06-12,6,Dcum,4,AC
2021-06-12,7,Dcum,1,AC
2021-06-12,8,Dcum,0,AC
2021-06-12,9,Dcum,0,AC
2021-06-12,10,Dcum,12,AC
2021-06-12,11,Dcum,4,AC
2021-06-12,2,D2cum,0,AC
2021-06-12,3,D2cum,20,AC
2021-06-12,4,D2cum,7997,AC
2021-06-12,5,D2cum,9332,AC
2021-06-12,6,D2cum,8973,AC
2021-06-12,7,D2cum,5484,AC
2021-06-12,8,D2cum,16783,AC
2021-06-12,9,D2cum,16357,AC
2021-06-12,10,D2cum,6176,AC
2021-06-12,11,D2cum,1403,AC
2021-06-12,2,D1cum,16,AC
2021-06-12,3,D1cum,80,AC
2021-06-12,4,D1cum,13575,AC
2021-06-12,5,D1cum,20211,AC
2021-06-12,6,D1cum,23277,AC
2021-06-12,7,D1cum,26062,AC
2021-06-12,8,D1cum,23181,AC
2021-06-12,9,D1cum,4912,AC
2021-06-12,10,D1cum,1292,AC
2021-06-12,11,D1cum,272,AC
2021-06-12,2,D,0,AC
2021-06-12,3,D,0,AC
2021-06-12,4,D,3,AC
2021-06-12,5,D,5,AC
2021-06-12,6,D,2,AC
2021-06-12,7,D,0,AC
2021-06-12,8,D,0,AC
2021-06-12,9,D,0,AC
2021-06-12,10,D,0,AC
2021-06-12,11,D,0,AC
2021-06-12,2,D2,0,AC
2021-06-12,3,D2,3,AC
2021-06-12,4,D2,207,AC
2021-06-12,5,D2,217,AC
2021-06-12,6,D2,214,AC
2021-06-12,7,D2,198,AC
2021-06-12,8,D2,595,AC
2021-06-12,9,D2,1625,AC
2021-06-12,10,D2,501,AC
2021-06-12,11,D2,58,AC
2021-06-12,2,D1,0,AC
2021-06-12,3,D1,4,AC
2021-06-12,4,D1,3747,AC
2021-06-12,5,D1,6278,AC
2021-06-12,6,D1,5187,AC
2021-06-12,7,D1,4268,AC
2021-06-12,8,D1,-179,AC
2021-06-12,9,D1,-1528,AC
2021-06-12,10,D1,-478,AC
2021-06-12,11,D1,-48,AC
2021-06-19,2,Dcum,0,AC
2021-06-19,3,Dcum,0,AC
2021-06-19,4,Dcum,4,AC
2021-06-19,5,Dcum,5,AC
2021-06-19,6,Dcum,4,AC
2021-06-19,7,Dcum,1,AC
2021-06-19,8,Dcum,0,AC
2021-06-19,9,Dcum,0,AC
2021-06-19,10,Dcum,12,AC
2021-06-19,11,Dcum,4,AC
2021-06-19,2,D2cum,0,AC
2021-06-19,3,D2cum,23,AC
2021-06-19,4,D2cum,8285,AC
2021-06-19,5,D2cum,9692,AC
2021-06-19,6,D2cum,9220,AC
2021-06-19,7,D2cum,5672,AC
2021-06-19,8,D2cum,17360,AC
2021-06-19,9,D2cum,16772,AC
2021-06-19,10,D2cum,6289,AC
2021-06-19,11,D2cum,1425,AC
2021-06-19,2,D1cum,17,AC
2021-06-19,3,D1cum,115,AC
2021-06-19,4,D1cum,17404,AC
2021-06-19,5,D1cum,26235,AC
2021-06-19,6,D1cum,47577,AC
2021-06-19,7,D1cum,43374,AC
2021-06-19,8,D1cum,23597,AC
2021-06-19,9,D1cum,4615,AC
2021-06-19,10,D1cum,1215,AC
2021-06-19,11,D1cum,261,AC
2021-06-19,2,D,0,AC
2021-06-19,3,D,0,AC
2021-06-19,4,D,0,AC
2021-06-19,5,D,0,AC
2021-06-19,6,D,0,AC
2021-06-19,7,D,0,AC
2021-06-19,8,D,0,AC
2021-06-19,9,D,0,AC
2021-06-19,10,D,0,AC
2021-06-19,11,D,0,AC
2021-06-19,2,D2,0,AC
2021-06-19,3,D2,3,AC
2021-06-19,4,D2,288,AC
2021-06-19,5,D2,360,AC
2021-06-19,6,D2,247,AC
2021-06-19,7,D2,188,AC
2021-06-19,8,D2,577,AC
2021-06-19,9,D2,415,AC
2021-06-19,10,D2,113,AC
2021-06-19,11,D2,22,AC
2021-06-19,2,D1,1,AC
2021-06-19,3,D1,35,AC
2021-06-19,4,D1,3829,AC
2021-06-19,5,D1,6024,AC
2021-06-19,6,D1,24300,AC
2021-06-19,7,D1,17312,AC
2021-06-19,8,D1,416,AC
2021-06-19,9,D1,-297,AC
2021-06-19,10,D1,-77,AC
2021-06-19,11,D1,-11,AC
2021-06-26,2,Dcum,0,AC
2021-06-26,3,Dcum,0,AC
2021-06-26,4,Dcum,5,AC
2021-06-26,5,Dcum,10,AC
2021-06-26,6,Dcum,7,AC
2021-06-26,7,Dcum,2,AC
2021-06-26,8,Dcum,0,AC
2021-06-26,9,Dcum,0,AC
2021-06-26,10,Dcum,12,AC
2021-06-26,11,Dcum,4,AC
2021-06-26,2,D2cum,0,AC
2021-06-26,3,D2cum,23,AC
2021-06-26,4,D2cum,8533,AC
2021-06-26,5,D2cum,9982,AC
2021-06-26,6,D2cum,9949,AC
2021-06-26,7,D2cum,7199,AC
2021-06-26,8,D2cum,24372,AC
2021-06-26,9,D2cum,18079,AC
2021-06-26,10,D2cum,6432,AC
2021-06-26,11,D2cum,1442,AC
2021-06-26,2,D1cum,18,AC
2021-06-26,3,D1cum,124,AC
2021-06-26,4,D1cum,22279,AC
2021-06-26,5,D1cum,45072,AC
2021-06-26,6,D1cum,62403,AC
2021-06-26,7,D1cum,47476,AC
2021-06-26,8,D1cum,17184,AC
2021-06-26,9,D1cum,3439,AC
2021-06-26,10,D1cum,1102,AC
2021-06-26,11,D1cum,251,AC
2021-06-26,2,D,0,AC
2021-06-26,3,D,0,AC
2021-06-26,4,D,1,AC
2021-06-26,5,D,5,AC
2021-06-26,6,D,3,AC
2021-06-26,7,D,1,AC
2021-06-26,8,D,0,AC
2021-06-26,9,D,0,AC
2021-06-26,10,D,0,AC
2021-06-26,11,D,0,AC
2021-06-26,2,D2,0,AC
2021-06-26,3,D2,0,AC
2021-06-26,4,D2,248,AC
2021-06-26,5,D2,290,AC
2021-06-26,6,D2,729,AC
2021-06-26,7,D2,1527,AC
2021-06-26,8,D2,7012,AC
2021-06-26,9,D2,1307,AC
2021-06-26,10,D2,143,AC
2021-06-26,11,D2,17,AC
2021-06-26,2,D1,1,AC
2021-06-26,3,D1,9,AC
2021-06-26,4,D1,4875,AC
2021-06-26,5,D1,18837,AC
2021-06-26,6,D1,14826,AC
2021-06-26,7,D1,4102,AC
2021-06-26,8,D1,-6413,AC
2021-06-26,9,D1,-1176,AC
2021-06-26,10,D1,-113,AC
2021-06-26,11,D1,-10,AC
2021-07-03,2,Dcum,0,AC
2021-07-03,3,Dcum,0,AC
2021-07-03,4,Dcum,343,AC
2021-07-03,5,Dcum,1561,AC
2021-07-03,6,Dcum,661,AC
2021-07-03,7,Dcum,347,AC
2021-07-03,8,Dcum,33,AC
2021-07-03,9,Dcum,4,AC
2021-07-03,10,Dcum,13,AC
2021-07-03,11,Dcum,5,AC
2021-07-03,2,D2cum,0,AC
2021-07-03,3,D2cum,23,AC
2021-07-03,4,D2cum,9138,AC
2021-07-03,5,D2cum,10701,AC
2021-07-03,6,D2cum,11681,AC
2021-07-03,7,D2cum,9882,AC
2021-07-03,8,D2cum,29597,AC
2021-07-03,9,D2cum,18748,AC
2021-07-03,10,D2cum,6559,AC
2021-07-03,11,D2cum,1452,AC
2021-07-03,2,D1cum,18,AC
2021-07-03,3,D1cum,136,AC
2021-07-03,4,D1cum,29187,AC
2021-07-03,5,D1cum,57303,AC
2021-07-03,6,D1cum,65863,AC
2021-07-03,7,D1cum,46865,AC
2021-07-03,8,D1cum,12349,AC
2021-07-03,9,D1cum,2857,AC
2021-07-03,10,D1cum,993,AC
2021-07-03,11,D1cum,248,AC
2021-07-03,2,D,0,AC
2021-07-03,3,D,0,AC
2021-07-03,4,D,338,AC
2021-07-03,5,D,1551,AC
2021-07-03,6,D,654,AC
2021-07-03,7,D,345,AC
2021-07-03,8,D,33,AC
2021-07-03,9,D,4,AC
2021-07-03,10,D,1,AC
2021-07-03,11,D,1,AC
2021-07-03,2,D2,0,AC
2021-07-03,3,D2,0,AC
2021-07-03,4,D2,605,AC
2021-07-03,5,D2,719,AC
2021-07-03,6,D2,1732,AC
2021-07-03,7,D2,2683,AC
2021-07-03,8,D2,5225,AC
2021-07-03,9,D2,669,AC
2021-07-03,10,D2,127,AC
2021-07-03,11,D2,10,AC
2021-07-03,2,D1,0,AC
2021-07-03,3,D1,12,AC
2021-07-03,4,D1,6908,AC
2021-07-03,5,D1,12231,AC
2021-07-03,6,D1,3460,AC
2021-07-03,7,D1,-611,AC
2021-07-03,8,D1,-4835,AC
2021-07-03,9,D1,-582,AC
2021-07-03,10,D1,-109,AC
2021-07-03,11,D1,-3,AC
2021-07-10,2,Dcum,0,AC
2021-07-10,3,Dcum,0,AC
2021-07-10,4,Dcum,2378,AC
2021-07-10,5,Dcum,4028,AC
2021-07-10,6,Dcum,1382,AC
2021-07-10,7,Dcum,671,AC
2021-07-10,8,Dcum,100,AC
2021-07-10,9,Dcum,17,AC
2021-07-10,10,Dcum,22,AC
2021-07-10,11,Dcum,5,AC
2021-07-10,2,D2cum,0,AC
2021-07-10,3,D2cum,24,AC
2021-07-10,4,D2cum,9902,AC
2021-07-10,5,D2cum,11747,AC
2021-07-10,6,D2cum,13345,AC
2021-07-10,7,D2cum,12156,AC
2021-07-10,8,D2cum,32297,AC
2021-07-10,9,D2cum,19068,AC
2021-07-10,10,D2cum,6646,AC
2021-07-10,11,D2cum,1468,AC
2021-07-10,2,D1cum,19,AC
2021-07-10,3,D1cum,202,AC
2021-07-10,4,D1cum,39257,AC
2021-07-10,5,D1cum,69315,AC
2021-07-10,6,D1cum,67376,AC
2021-07-10,7,D1cum,46110,AC
2021-07-10,8,D1cum,9980,AC
2021-07-10,9,D1cum,2617,AC
2021-07-10,10,D1cum,932,AC
2021-07-10,11,D1cum,235,AC
2021-07-10,2,D,0,AC
2021-07-10,3,D,0,AC
2021-07-10,4,D,2035,AC
2021-07-10,5,D,2467,AC
2021-07-10,6,D,721,AC
2021-07-10,7,D,324,AC
2021-07-10,8,D,67,AC
2021-07-10,9,D,13,AC
2021-07-10,10,D,9,AC
2021-07-10,11,D,0,AC
2021-07-10,2,D2,0,AC
2021-07-10,3,D2,1,AC
2021-07-10,4,D2,764,AC
2021-07-10,5,D2,1046,AC
2021-07-10,6,D2,1664,AC
2021-07-10,7,D2,2274,AC
2021-07-10,8,D2,2700,AC
2021-07-10,9,D2,320,AC
2021-07-10,10,D2,87,AC
2021-07-10,11,D2,16,AC
2021-07-10,2,D1,1,AC
2021-07-10,3,D1,66,AC
2021-07-10,4,D1,10070,AC
2021-07-10,5,D1,12012,AC
2021-07-10,6,D1,1513,AC
2021-07-10,7,D1,-755,AC
2021-07-10,8,D1,-2369,AC
2021-07-10,9,D1,-240,AC
2021-07-10,10,D1,-61,AC
2021-07-10,11,D1,-13,AC
2021-07-17,2,Dcum,0,AC
2021-07-17,3,Dcum,1,AC
2021-07-17,4,Dcum,3025,AC
2021-07-17,5,Dcum,4404,AC
2021-07-17,6,Dcum,1641,AC
2021-07-17,7,Dcum,793,AC
2021-07-17,8,Dcum,130,AC
2021-07-17,9,Dcum,28,AC
2021-07-17,10,Dcum,28,AC
2021-07-17,11,Dcum,5,AC
2021-07-17,2,D2cum,1,AC
2021-07-17,3,D2cum,26,AC
2021-07-17,4,D2cum,10931,AC
2021-07-17,5,D2cum,13031,AC
2021-07-17,6,D2cum,15069,AC
2021-07-17,7,D2cum,14307,AC
2021-07-17,8,D2cum,33898,AC
2021-07-17,9,D2cum,19265,AC
2021-07-17,10,D2cum,6714,AC
2021-07-17,11,D2cum,1483,AC
2021-07-17,2,D1cum,21,AC
2021-07-17,3,D1cum,226,AC
2021-07-17,4,D1cum,47032,AC
2021-07-17,5,D1cum,71529,AC
2021-07-17,6,D1cum,67289,AC
2021-07-17,7,D1cum,44808,AC
